trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
14 Months Of Injustice 2 SSR,http://twitter.com/search?q=%2214+Months+Of+Injustice+2+SSR%22,%2214+Months+Of+Injustice+2+SSR%22,127076.0,2021-08-14 12:15:39.575679,India
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49359.0,2021-08-14 12:15:39.575679,India
NOT FUNNY,http://twitter.com/search?q=%22NOT+FUNNY%22,%22NOT+FUNNY%22,61616.0,2021-08-14 12:15:39.575679,India
Bairstow,http://twitter.com/search?q=Bairstow,Bairstow,,2021-08-14 12:15:39.575679,India
NAYA GHAR MUBARAK JASMIN,http://twitter.com/search?q=%22NAYA+GHAR+MUBARAK+JASMIN%22,%22NAYA+GHAR+MUBARAK+JASMIN%22,19180.0,2021-08-14 12:15:39.575679,India
ONE MAN ARMY PRATIK,http://twitter.com/search?q=%22ONE+MAN+ARMY+PRATIK%22,%22ONE+MAN+ARMY+PRATIK%22,64511.0,2021-08-14 12:15:39.575679,India
McFred,http://twitter.com/search?q=McFred,McFred,,2021-08-14 12:15:39.575679,India
Pique,http://twitter.com/search?q=Pique,Pique,51490.0,2021-08-14 12:15:39.575679,India
REMINISCING SHARAD AS SAGAR,http://twitter.com/search?q=%22REMINISCING+SHARAD+AS+SAGAR%22,%22REMINISCING+SHARAD+AS+SAGAR%22,18319.0,2021-08-14 12:15:39.575679,India
Dan James,http://twitter.com/search?q=%22Dan+James%22,%22Dan+James%22,,2021-08-14 12:15:39.575679,India
Leeds,http://twitter.com/search?q=Leeds,Leeds,92079.0,2021-08-14 12:15:39.575679,India
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,18203.0,2021-08-14 12:15:39.575679,India
Root,http://twitter.com/search?q=Root,Root,87660.0,2021-08-14 12:15:39.575679,India
Bruno Fernandes,http://twitter.com/search?q=%22Bruno+Fernandes%22,%22Bruno+Fernandes%22,15053.0,2021-08-14 12:15:39.575679,India
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-08-14 12:15:39.575679,India
SBI Debit & Credit Cards,http://twitter.com/search?q=%22SBI+Debit+%26+Credit+Cards%22,%22SBI+Debit+%26+Credit+Cards%22,,2021-08-14 12:15:39.575679,India
T&C Apply,http://twitter.com/search?q=%22T%26C+Apply%22,%22T%26C+Apply%22,,2021-08-14 12:15:39.575679,India
Jinnah,http://twitter.com/search?q=Jinnah,Jinnah,36630.0,2021-08-14 12:15:39.575679,India
Donny,http://twitter.com/search?q=Donny,Donny,42619.0,2021-08-14 12:15:39.575679,India
Holocaust,http://twitter.com/search?q=Holocaust,Holocaust,13167.0,2021-08-14 12:15:39.575679,India
Nehru,http://twitter.com/search?q=Nehru,Nehru,14594.0,2021-08-14 12:15:39.575679,India
ICICI,http://twitter.com/search?q=ICICI,ICICI,,2021-08-14 12:15:39.575679,India
Muslim League,http://twitter.com/search?q=%22Muslim+League%22,%22Muslim+League%22,,2021-08-14 12:15:39.575679,India
phenomenal kdice as shivi,http://twitter.com/search?q=%22phenomenal+kdice+as+shivi%22,%22phenomenal+kdice+as+shivi%22,54813.0,2021-08-14 12:15:39.575679,India
Matic,http://twitter.com/search?q=Matic,Matic,60014.0,2021-08-14 12:15:39.575679,India
HDFC,http://twitter.com/search?q=HDFC,HDFC,,2021-08-14 12:15:39.575679,India
POWER STORM,http://twitter.com/search?q=%22POWER+STORM%22,%22POWER+STORM%22,28336.0,2021-08-14 12:15:39.575679,India
Satyameva Jayate,http://twitter.com/search?q=%22Satyameva+Jayate%22,%22Satyameva+Jayate%22,,2021-08-14 12:15:39.575679,India
Lord Mountbatten,http://twitter.com/search?q=%22Lord+Mountbatten%22,%22Lord+Mountbatten%22,,2021-08-14 12:15:39.575679,India
Piyush Goyal,http://twitter.com/search?q=%22Piyush+Goyal%22,%22Piyush+Goyal%22,,2021-08-14 12:15:39.575679,India
WE LOVE SAI KETAN RAO,http://twitter.com/search?q=%22WE+LOVE+SAI+KETAN+RAO%22,%22WE+LOVE+SAI+KETAN+RAO%22,22678.0,2021-08-14 12:15:39.575679,India
Shop NOW,http://twitter.com/search?q=%22Shop+NOW%22,%22Shop+NOW%22,26790.0,2021-08-14 12:15:39.575679,India
Bajrang Dal,http://twitter.com/search?q=%22Bajrang+Dal%22,%22Bajrang+Dal%22,,2021-08-14 12:15:39.575679,India
Tata,http://twitter.com/search?q=Tata,Tata,44636.0,2021-08-14 12:15:39.575679,India
Navy,http://twitter.com/search?q=Navy,Navy,30871.0,2021-08-14 12:15:39.575679,India
Border,http://twitter.com/search?q=Border,Border,223438.0,2021-08-14 12:15:39.575679,India
#RespectNationalFlag,http://twitter.com/search?q=%23RespectNationalFlag,%23RespectNationalFlag,11713.0,2021-08-14 12:15:39.575679,India
#CO2SeAzaadi,http://twitter.com/search?q=%23CO2SeAzaadi,%23CO2SeAzaadi,,2021-08-14 12:15:39.575679,India
#BBisback,http://twitter.com/search?q=%23BBisback,%23BBisback,,2021-08-14 12:15:39.575679,India
#PartitionHorrorRemembranceDay,http://twitter.com/search?q=%23PartitionHorrorRemembranceDay,%23PartitionHorrorRemembranceDay,,2021-08-14 12:15:39.575679,India
#BharatKaYug,http://twitter.com/search?q=%23BharatKaYug,%23BharatKaYug,,2021-08-14 12:15:39.575679,India
#TirangaYatra,http://twitter.com/search?q=%23TirangaYatra,%23TirangaYatra,,2021-08-14 12:15:39.575679,India
#GGMU,http://twitter.com/search?q=%23GGMU,%23GGMU,,2021-08-14 12:15:39.575679,India
#GinoStrada,http://twitter.com/search?q=%23GinoStrada,%23GinoStrada,70284.0,2021-08-14 12:15:39.575679,Italy
#Salmo,http://twitter.com/search?q=%23Salmo,%23Salmo,,2021-08-14 12:15:39.575679,Italy
Benji,http://twitter.com/search?q=Benji,Benji,,2021-08-14 12:15:39.575679,Italy
#14agosto,http://twitter.com/search?q=%2314agosto,%2314agosto,,2021-08-14 12:15:39.575679,Italy
#picdagiovane,http://twitter.com/search?q=%23picdagiovane,%23picdagiovane,,2021-08-14 12:15:39.575679,Italy
Ferragosto,http://twitter.com/search?q=Ferragosto,Ferragosto,10447.0,2021-08-14 12:15:39.575679,Italy
#Locatelli,http://twitter.com/search?q=%23Locatelli,%23Locatelli,,2021-08-14 12:15:39.575679,Italy
Ruggeri,http://twitter.com/search?q=Ruggeri,Ruggeri,,2021-08-14 12:15:39.575679,Italy
Viva,http://twitter.com/search?q=Viva,Viva,96294.0,2021-08-14 12:15:39.575679,Italy
Olbia,http://twitter.com/search?q=Olbia,Olbia,,2021-08-14 12:15:39.575679,Italy
Soojin,http://twitter.com/search?q=Soojin,Soojin,68534.0,2021-08-14 12:15:39.575679,Italy
Kabul,http://twitter.com/search?q=Kabul,Kabul,199215.0,2021-08-14 12:15:39.575679,Italy
Benjamin,http://twitter.com/search?q=Benjamin,Benjamin,18384.0,2021-08-14 12:15:39.575679,Italy
Dybala,http://twitter.com/search?q=Dybala,Dybala,,2021-08-14 12:15:39.575679,Italy
Nonno Rocco,http://twitter.com/search?q=%22Nonno+Rocco%22,%22Nonno+Rocco%22,,2021-08-14 12:15:39.575679,Italy
Lapo,http://twitter.com/search?q=Lapo,Lapo,,2021-08-14 12:15:39.575679,Italy
Sassuolo,http://twitter.com/search?q=Sassuolo,Sassuolo,,2021-08-14 12:15:39.575679,Italy
Milano,http://twitter.com/search?q=Milano,Milano,15466.0,2021-08-14 12:15:39.575679,Italy
Nobel,http://twitter.com/search?q=Nobel,Nobel,19597.0,2021-08-14 12:15:39.575679,Italy
Cecilia,http://twitter.com/search?q=Cecilia,Cecilia,15988.0,2021-08-14 12:15:39.575679,Italy
Sardegna,http://twitter.com/search?q=Sardegna,Sardegna,,2021-08-14 12:15:39.575679,Italy
Emma Bonino,http://twitter.com/search?q=%22Emma+Bonino%22,%22Emma+Bonino%22,,2021-08-14 12:15:39.575679,Italy
Talebani,http://twitter.com/search?q=Talebani,Talebani,,2021-08-14 12:15:39.575679,Italy
Buon Sabato,http://twitter.com/search?q=%22Buon+Sabato%22,%22Buon+Sabato%22,,2021-08-14 12:15:39.575679,Italy
Wyatt,http://twitter.com/search?q=Wyatt,Wyatt,,2021-08-14 12:15:39.575679,Italy
Harry e Lou,http://twitter.com/search?q=%22Harry+e+Lou%22,%22Harry+e+Lou%22,,2021-08-14 12:15:39.575679,Italy
Macerata,http://twitter.com/search?q=Macerata,Macerata,,2021-08-14 12:15:39.575679,Italy
jungkook,http://twitter.com/search?q=jungkook,jungkook,446608.0,2021-08-14 12:15:39.575679,Italy
Telese,http://twitter.com/search?q=Telese,Telese,,2021-08-14 12:15:39.575679,Italy
Carnevali,http://twitter.com/search?q=Carnevali,Carnevali,,2021-08-14 12:15:39.575679,Italy
Quinn,http://twitter.com/search?q=Quinn,Quinn,21826.0,2021-08-14 12:15:39.575679,Italy
Pogba,http://twitter.com/search?q=Pogba,Pogba,42615.0,2021-08-14 12:15:39.575679,Italy
Brentford,http://twitter.com/search?q=Brentford,Brentford,250266.0,2021-08-14 12:15:39.575679,Italy
Arsenal,http://twitter.com/search?q=Arsenal,Arsenal,914730.0,2021-08-14 12:15:39.575679,Italy
TELL US ABOUT YOURSELF,http://twitter.com/search?q=%22TELL+US+ABOUT+YOURSELF%22,%22TELL+US+ABOUT+YOURSELF%22,,2021-08-14 12:15:39.575679,Italy
Benetton,http://twitter.com/search?q=Benetton,Benetton,,2021-08-14 12:15:39.575679,Italy
Grande Uomo,http://twitter.com/search?q=%22Grande+Uomo%22,%22Grande+Uomo%22,,2021-08-14 12:15:39.575679,Italy
Maglie,http://twitter.com/search?q=Maglie,Maglie,,2021-08-14 12:15:39.575679,Italy
Taliban,http://twitter.com/search?q=Taliban,Taliban,633668.0,2021-08-14 12:15:39.575679,Italy
Aizawa,http://twitter.com/search?q=Aizawa,Aizawa,,2021-08-14 12:15:39.575679,Italy
Herat,http://twitter.com/search?q=Herat,Herat,28053.0,2021-08-14 12:15:39.575679,Italy
condoglianze,http://twitter.com/search?q=condoglianze,condoglianze,,2021-08-14 12:15:39.575679,Italy
Veltroni,http://twitter.com/search?q=Veltroni,Veltroni,,2021-08-14 12:15:39.575679,Italy
katanga,http://twitter.com/search?q=katanga,katanga,,2021-08-14 12:15:39.575679,Italy
auguri capitano,http://twitter.com/search?q=%22auguri+capitano%22,%22auguri+capitano%22,,2021-08-14 12:15:39.575679,Italy
SPID,http://twitter.com/search?q=SPID,SPID,,2021-08-14 12:15:39.575679,Italy
Anthony,http://twitter.com/search?q=Anthony,Anthony,50001.0,2021-08-14 12:15:39.575679,Italy
Il 14,http://twitter.com/search?q=%22Il+14%22,%22Il+14%22,12095.0,2021-08-14 12:15:39.575679,Italy
Saigon,http://twitter.com/search?q=Saigon,Saigon,18400.0,2021-08-14 12:15:39.575679,Italy
Geloni,http://twitter.com/search?q=Geloni,Geloni,,2021-08-14 12:15:39.575679,Italy
Arsenal,http://twitter.com/search?q=Arsenal,Arsenal,914639.0,2021-08-14 12:15:39.575679,Ukraine
#StrayKids,http://twitter.com/search?q=%23StrayKids,%23StrayKids,510651.0,2021-08-14 12:15:39.575679,Ukraine
Wizkid,http://twitter.com/search?q=Wizkid,Wizkid,165157.0,2021-08-14 12:15:39.575679,Ukraine
#Evangelion,http://twitter.com/search?q=%23Evangelion,%23Evangelion,69782.0,2021-08-14 12:15:39.575679,Ukraine
Friday the 13th,http://twitter.com/search?q=%22Friday+the+13th%22,%22Friday+the+13th%22,302061.0,2021-08-14 12:15:39.575679,Ukraine
Afghanistan,http://twitter.com/search?q=Afghanistan,Afghanistan,688165.0,2021-08-14 12:15:39.575679,Ukraine
воронежа,http://twitter.com/search?q=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6%D0%B0,%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6%D0%B0,,2021-08-14 12:15:39.575679,Ukraine
Пятница 13,http://twitter.com/search?q=%22%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0+13%22,%22%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0+13%22,,2021-08-14 12:15:39.575679,Ukraine
Emily Ratajkowski,http://twitter.com/search?q=%22Emily+Ratajkowski%22,%22Emily+Ratajkowski%22,,2021-08-14 12:15:39.575679,Ukraine
Brentford,http://twitter.com/search?q=Brentford,Brentford,250256.0,2021-08-14 12:15:39.575679,Ukraine
Arteta,http://twitter.com/search?q=Arteta,Arteta,141783.0,2021-08-14 12:15:39.575679,Ukraine
Афганистане,http://twitter.com/search?q=%D0%90%D1%84%D0%B3%D0%B0%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B5,%D0%90%D1%84%D0%B3%D0%B0%D0%BD%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B5,,2021-08-14 12:15:39.575679,Ukraine
#PlayToEarn,http://twitter.com/search?q=%23PlayToEarn,%23PlayToEarn,32053.0,2021-08-14 12:15:39.575679,Ukraine
#BBNaija6,http://twitter.com/search?q=%23BBNaija6,%23BBNaija6,58447.0,2021-08-14 12:15:39.575679,Ukraine
core web vitals,http://twitter.com/search?q=%22core+web+vitals%22,%22core+web+vitals%22,,2021-08-14 12:15:39.575679,Ukraine
#нюдсочетверг,http://twitter.com/search?q=%23%D0%BD%D1%8E%D0%B4%D1%81%D0%BE%D1%87%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D0%B3,%23%D0%BD%D1%8E%D0%B4%D1%81%D0%BE%D1%87%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D0%B3,,2021-08-14 12:15:39.575679,Ukraine
Pere,http://twitter.com/search?q=Pere,Pere,103775.0,2021-08-14 12:15:39.575679,Ukraine
Кабуле,http://twitter.com/search?q=%D0%9A%D0%B0%D0%B1%D1%83%D0%BB%D0%B5,%D0%9A%D0%B0%D0%B1%D1%83%D0%BB%D0%B5,,2021-08-14 12:15:39.575679,Ukraine
Earth,http://twitter.com/search?q=Earth,Earth,208286.0,2021-08-14 12:15:39.575679,Ukraine
Талибан,http://twitter.com/search?q=%D0%A2%D0%B0%D0%BB%D0%B8%D0%B1%D0%B0%D0%BD,%D0%A2%D0%B0%D0%BB%D0%B8%D0%B1%D0%B0%D0%BD,,2021-08-14 12:15:39.575679,Ukraine
Капец,http://twitter.com/search?q=%D0%9A%D0%B0%D0%BF%D0%B5%D1%86,%D0%9A%D0%B0%D0%BF%D0%B5%D1%86,,2021-08-14 12:15:39.575679,Ukraine
Luke,http://twitter.com/search?q=Luke,Luke,84506.0,2021-08-14 12:15:39.575679,Ukraine
zum profil,http://twitter.com/search?q=%22zum+profil%22,%22zum+profil%22,,2021-08-14 12:15:39.575679,Ukraine
Binance,http://twitter.com/search?q=Binance,Binance,157424.0,2021-08-14 12:15:39.575679,Ukraine
Дилюк,http://twitter.com/search?q=%D0%94%D0%B8%D0%BB%D1%8E%D0%BA,%D0%94%D0%B8%D0%BB%D1%8E%D0%BA,,2021-08-14 12:15:39.575679,Ukraine
Taliban,http://twitter.com/search?q=Taliban,Taliban,633836.0,2021-08-14 12:15:39.575679,Ukraine
Kremlin,http://twitter.com/search?q=Kremlin,Kremlin,,2021-08-14 12:15:39.575679,Ukraine
America,http://twitter.com/search?q=America,America,387454.0,2021-08-14 12:15:39.575679,Ukraine
Alexandra Daddario,http://twitter.com/search?q=%22Alexandra+Daddario%22,%22Alexandra+Daddario%22,,2021-08-14 12:15:39.575679,Ukraine
В Керчи,http://twitter.com/search?q=%22%D0%92+%D0%9A%D0%B5%D1%80%D1%87%D0%B8%22,%22%D0%92+%D0%9A%D0%B5%D1%80%D1%87%D0%B8%22,,2021-08-14 12:15:39.575679,Ukraine
Дайте,http://twitter.com/search?q=%D0%94%D0%B0%D0%B9%D1%82%D0%B5,%D0%94%D0%B0%D0%B9%D1%82%D0%B5,,2021-08-14 12:15:39.575679,Ukraine
Меркель,http://twitter.com/search?q=%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,%D0%9C%D0%B5%D1%80%D0%BA%D0%B5%D0%BB%D1%8C,,2021-08-14 12:15:39.575679,Ukraine
Russians,http://twitter.com/search?q=Russians,Russians,15582.0,2021-08-14 12:15:39.575679,Ukraine
смотря,http://twitter.com/search?q=%D1%81%D0%BC%D0%BE%D1%82%D1%80%D1%8F,%D1%81%D0%BC%D0%BE%D1%82%D1%80%D1%8F,,2021-08-14 12:15:39.575679,Ukraine
сейм,http://twitter.com/search?q=%D1%81%D0%B5%D0%B9%D0%BC,%D1%81%D0%B5%D0%B9%D0%BC,,2021-08-14 12:15:39.575679,Ukraine
jungkook,http://twitter.com/search?q=jungkook,jungkook,446543.0,2021-08-14 12:15:39.575679,Ukraine
поняла,http://twitter.com/search?q=%D0%BF%D0%BE%D0%BD%D1%8F%D0%BB%D0%B0,%D0%BF%D0%BE%D0%BD%D1%8F%D0%BB%D0%B0,,2021-08-14 12:15:39.575679,Ukraine
тимошенко,http://twitter.com/search?q=%D1%82%D0%B8%D0%BC%D0%BE%D1%88%D0%B5%D0%BD%D0%BA%D0%BE,%D1%82%D0%B8%D0%BC%D0%BE%D1%88%D0%B5%D0%BD%D0%BA%D0%BE,,2021-08-14 12:15:39.575679,Ukraine
Putin,http://twitter.com/search?q=Putin,Putin,29120.0,2021-08-14 12:15:39.575679,Ukraine
Прекрасного,http://twitter.com/search?q=%D0%9F%D1%80%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%BE,%D0%9F%D1%80%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%BE,,2021-08-14 12:15:39.575679,Ukraine
Выглядит,http://twitter.com/search?q=%D0%92%D1%8B%D0%B3%D0%BB%D1%8F%D0%B4%D0%B8%D1%82,%D0%92%D1%8B%D0%B3%D0%BB%D1%8F%D0%B4%D0%B8%D1%82,,2021-08-14 12:15:39.575679,Ukraine
магучих,http://twitter.com/search?q=%D0%BC%D0%B0%D0%B3%D1%83%D1%87%D0%B8%D1%85,%D0%BC%D0%B0%D0%B3%D1%83%D1%87%D0%B8%D1%85,,2021-08-14 12:15:39.575679,Ukraine
Москву,http://twitter.com/search?q=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D1%83,%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D1%83,,2021-08-14 12:15:39.575679,Ukraine
Интересно,http://twitter.com/search?q=%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D0%BE,%D0%98%D0%BD%D1%82%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D0%BE,,2021-08-14 12:15:39.575679,Ukraine
Дякую,http://twitter.com/search?q=%D0%94%D1%8F%D0%BA%D1%83%D1%8E,%D0%94%D1%8F%D0%BA%D1%83%D1%8E,,2021-08-14 12:15:39.575679,Ukraine
Europe,http://twitter.com/search?q=Europe,Europe,96708.0,2021-08-14 12:15:39.575679,Ukraine
Миша,http://twitter.com/search?q=%D0%9C%D0%B8%D1%88%D0%B0,%D0%9C%D0%B8%D1%88%D0%B0,,2021-08-14 12:15:39.575679,Ukraine
Ukrainian,http://twitter.com/search?q=Ukrainian,Ukrainian,,2021-08-14 12:15:39.575679,Ukraine
Никак,http://twitter.com/search?q=%D0%9D%D0%B8%D0%BA%D0%B0%D0%BA,%D0%9D%D0%B8%D0%BA%D0%B0%D0%BA,,2021-08-14 12:15:39.575679,Ukraine
Spotify,http://twitter.com/search?q=Spotify,Spotify,655937.0,2021-08-14 12:15:39.575679,Ukraine
Viernes 13,http://twitter.com/search?q=%22Viernes+13%22,%22Viernes+13%22,132634.0,2021-08-14 12:15:39.575679,Mexico
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,,2021-08-14 12:15:39.575679,Mexico
#Evangelion,http://twitter.com/search?q=%23Evangelion,%23Evangelion,69856.0,2021-08-14 12:15:39.575679,Mexico
#viernesdeeliminación,http://twitter.com/search?q=%23viernesdeeliminaci%C3%B3n,%23viernesdeeliminaci%C3%B3n,39727.0,2021-08-14 12:15:39.575679,Mexico
España,http://twitter.com/search?q=Espa%C3%B1a,Espa%C3%B1a,239654.0,2021-08-14 12:15:39.575679,Mexico
#GoodLuckMcLeeKnow,http://twitter.com/search?q=%23GoodLuckMcLeeKnow,%23GoodLuckMcLeeKnow,138777.0,2021-08-14 12:15:39.575679,Mexico
#NOEASY,http://twitter.com/search?q=%23NOEASY,%23NOEASY,205451.0,2021-08-14 12:15:39.575679,Mexico
Tenochtitlan,http://twitter.com/search?q=Tenochtitlan,Tenochtitlan,67216.0,2021-08-14 12:15:39.575679,Mexico
Hernán Cortés,http://twitter.com/search?q=%22Hern%C3%A1n+Cort%C3%A9s%22,%22Hern%C3%A1n+Cort%C3%A9s%22,33108.0,2021-08-14 12:15:39.575679,Mexico
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,49359.0,2021-08-14 12:15:39.575679,Mexico
UNVEIL TRACK DOMINO,http://twitter.com/search?q=%22UNVEIL+TRACK+DOMINO%22,%22UNVEIL+TRACK+DOMINO%22,305917.0,2021-08-14 12:15:39.575679,Mexico
Zócalo,http://twitter.com/search?q=Z%C3%B3calo,Z%C3%B3calo,41811.0,2021-08-14 12:15:39.575679,Mexico
ARMY ESTÁ VOTANDO,http://twitter.com/search?q=%22ARMY+EST%C3%81+VOTANDO%22,%22ARMY+EST%C3%81+VOTANDO%22,41331.0,2021-08-14 12:15:39.575679,Mexico
Aztecas,http://twitter.com/search?q=Aztecas,Aztecas,33684.0,2021-08-14 12:15:39.575679,Mexico
Arsenal,http://twitter.com/search?q=Arsenal,Arsenal,914639.0,2021-08-14 12:15:39.575679,Mexico
Españoles,http://twitter.com/search?q=Espa%C3%B1oles,Espa%C3%B1oles,83640.0,2021-08-14 12:15:39.575679,Mexico
PABLO TRUE SURVIVOR,http://twitter.com/search?q=%22PABLO+TRUE+SURVIVOR%22,%22PABLO+TRUE+SURVIVOR%22,50195.0,2021-08-14 12:15:39.575679,Mexico
jos canela mv fresh,http://twitter.com/search?q=%22jos+canela+mv+fresh%22,%22jos+canela+mv+fresh%22,,2021-08-14 12:15:39.575679,Mexico
go to the bleachers,http://twitter.com/search?q=%22go+to+the+bleachers%22,%22go+to+the+bleachers%22,,2021-08-14 12:15:39.575679,Mexico
Tianguis del Bienestar,http://twitter.com/search?q=%22Tianguis+del+Bienestar%22,%22Tianguis+del+Bienestar%22,15610.0,2021-08-14 12:15:39.575679,Mexico
Mexicas,http://twitter.com/search?q=Mexicas,Mexicas,18283.0,2021-08-14 12:15:39.575679,Mexico
TOH SPOILERS,http://twitter.com/search?q=%22TOH+SPOILERS%22,%22TOH+SPOILERS%22,80278.0,2021-08-14 12:15:39.575679,Mexico
sicei,http://twitter.com/search?q=sicei,sicei,,2021-08-14 12:15:39.575679,Mexico
Shinji,http://twitter.com/search?q=Shinji,Shinji,39023.0,2021-08-14 12:15:39.575679,Mexico
Conquista,http://twitter.com/search?q=Conquista,Conquista,60837.0,2021-08-14 12:15:39.575679,Mexico
Hace 500,http://twitter.com/search?q=%22Hace+500%22,%22Hace+500%22,38870.0,2021-08-14 12:15:39.575679,Mexico
tlaxcaltecas,http://twitter.com/search?q=tlaxcaltecas,tlaxcaltecas,10799.0,2021-08-14 12:15:39.575679,Mexico
MODERN LOVE,http://twitter.com/search?q=%22MODERN+LOVE%22,%22MODERN+LOVE%22,11706.0,2021-08-14 12:15:39.575679,Mexico
Pogba,http://twitter.com/search?q=Pogba,Pogba,42786.0,2021-08-14 12:15:39.575679,Mexico
we love you mario,http://twitter.com/search?q=%22we+love+you+mario%22,%22we+love+you+mario%22,,2021-08-14 12:15:39.575679,Mexico
Jason,http://twitter.com/search?q=Jason,Jason,88959.0,2021-08-14 12:15:39.575679,Mexico
The Killers,http://twitter.com/search?q=%22The+Killers%22,%22The+Killers%22,20592.0,2021-08-14 12:15:39.575679,Mexico
jos se siente fresh,http://twitter.com/search?q=%22jos+se+siente+fresh%22,%22jos+se+siente+fresh%22,,2021-08-14 12:15:39.575679,Mexico
Adianez,http://twitter.com/search?q=Adianez,Adianez,,2021-08-14 12:15:39.575679,Mexico
Moctezuma,http://twitter.com/search?q=Moctezuma,Moctezuma,,2021-08-14 12:15:39.575679,Mexico
happy barbiday,http://twitter.com/search?q=%22happy+barbiday%22,%22happy+barbiday%22,22039.0,2021-08-14 12:15:39.575679,Mexico
Pepe y Teo,http://twitter.com/search?q=%22Pepe+y+Teo%22,%22Pepe+y+Teo%22,,2021-08-14 12:15:39.575679,Mexico
Brentford,http://twitter.com/search?q=Brentford,Brentford,250256.0,2021-08-14 12:15:39.575679,Mexico
WE WANT BLACKPINK IN THE VMAS,http://twitter.com/search?q=%22WE+WANT+BLACKPINK+IN+THE+VMAS%22,%22WE+WANT+BLACKPINK+IN+THE+VMAS%22,165866.0,2021-08-14 12:15:39.575679,Mexico
Hideaki Anno,http://twitter.com/search?q=%22Hideaki+Anno%22,%22Hideaki+Anno%22,,2021-08-14 12:15:39.575679,Mexico
